window_index,mode1_similarity,mode2_similarity,mode1_rotation_deg,mode2_rotation_deg
312,0.9967463584437714,0.942071481962672,4.623174722445004,19.597603648869555
313,0.9979763685810817,0.9814395739839151,3.6456636826068345,11.056193275675353
314,0.9994394198379979,0.996117863084752,1.9185661720490477,5.050259026899124
315,0.9983155572542234,0.9989947055727444,3.3260344105517987,2.5693345523544022
316,0.9975006801278784,0.9998281195445179,4.051716464957454,1.062324258757348
317,0.9929793961921988,0.9606575196294033,6.7932762351215406,16.125111756828648
318,0.9807603184476529,0.7644612231579613,11.257328682394817,40.14091616788278
319,0.710262910669177,0.703986973655745,44.74368951024938,45.25223881396598
320,0.9818519407432769,0.9778060729197501,10.932304532766484,12.093756524928091
321,0.9863089573551846,0.996231423503106,9.491888667044956,4.975798462149034
322,0.9942648331285907,0.9672595266786734,6.13929413181896,14.701857248395958
323,0.9944611865286823,0.7368987666929968,6.033185246469871,42.53209614767494
324,0.9976112417319266,0.9357782896149821,3.961049063328206,20.645751034318064
325,0.9965243627444919,0.8698856949051167,4.778380394777262,29.554640771335375
326,0.9989391860325383,0.9422786760703594,2.6393418526226715,19.562179576105102
327,0.9978193862965107,0.9768209996611805,3.784477689811815,12.36025540611384
328,0.9941266112302036,0.9909179878494492,6.212906227484337,7.727836182498657
329,0.9952361253649751,0.9941128317555099,5.59487455499699,6.220197121850554
330,0.9896834219917261,0.9843943008575442,8.237198676735511,10.135511184269667
331,0.9356239635976904,0.9301914192525593,20.67081449427437,21.535326582393946
332,0.939105307267695,0.9332145311599781,20.098156773672237,21.05842167435254
333,0.9441815853227397,0.9354848059560099,19.233906993814262,20.69338963042344
334,0.9812920949350397,0.9531705246033059,11.100169353820561,17.603816512913962
335,0.9815976545357205,0.9257206952572976,11.00886336133627,22.222718216747086
336,0.9964636550125233,0.964833265110787,4.8199553024341455,15.239989456979973
337,0.9996060791467423,0.9970744947469795,1.608260419354089,4.3837321022572535
338,0.9959329310990298,0.9635867489703035,5.169228108586605,15.509367406552652
339,0.9876535562166815,0.9687070259164875,9.012731216614993,14.37143499950486
340,0.9623329636128021,0.9682846242684623,15.775788831745503,14.468620023621094
341,0.8833432810394845,0.866974893994226,27.951670634777372,29.891016845166583
342,0.9882632756997589,0.9900237326677211,8.786921871219208,8.099969521960107
343,0.996710012152901,0.6304536534434155,4.648939748104799,50.91639979997326
344,0.9976268671742506,0.9600520941370293,3.948067575539294,16.24954139835107
345,0.9984957264094089,0.9727322346701991,3.1430804855391834,13.410785871198344
346,0.9990257327695953,0.9954159166693335,2.5293675587679325,5.488199946413706
347,0.9974498524079685,0.9863555522814713,4.092725567025014,9.47568598034871
348,0.9972879652368228,0.9846979604012822,4.220690014890721,10.036161712309157
349,0.9975476712347439,0.9560969629408371,4.013430706230746,17.040673765095008
350,0.9988008422198084,0.9722114904556739,2.806203768488474,13.538829530232439
351,0.9966474766461869,0.9575491934040218,4.692939361926855,16.7544064979045
352,0.9945016959483737,0.5835205186135466,6.011061862914565,54.30145994337123
