01,07,11,13,17,19,23,29,window_start,window_stop,gap_23_29,gap_29_01,reset_pressure,boundary_pressure,z_29,z_gap_29_01,z_reset_pressure,sparse_event,state
52,44,55,46,48,44,50,61,79400,79800,11,9,0.07964601769911504,0.0990990990990991,2.5490477346139797,1.03090078135669,0.7502452510181445,1,29-leading
52,47,54,45,49,42,52,59,79440,79840,7,7,0.06306306306306306,0.06306306306306306,2.084116449832822,0.5121681567856634,0.3237141857150204,1,29-leading
52,48,52,42,48,44,53,61,79480,79880,8,9,0.07964601769911504,0.07017543859649122,2.5490477346139797,1.03090078135669,0.7502452510181445,1,29-leading
50,51,47,41,51,47,54,59,79520,79920,5,9,0.08256880733944955,0.04424778761061947,2.084116449832822,1.03090078135669,0.8254224800650432,1,29-leading
47,50,49,43,51,45,54,61,79560,79960,7,14,0.12962962962962962,0.06086956521739131,2.5490477346139797,2.3277323427842562,2.0358764133968177,1,29-leading
49,51,47,43,50,46,55,59,79640,80040,4,10,0.09259259259259259,0.03508771929824561,2.084116449832822,1.2902670936422032,1.0832447979949156,1,29-leading
55,51,54,44,45,57,55,39,79960,80360,16,16,0.1702127659574468,0.1702127659574468,-2.5651963979787546,2.8464649673552826,3.0797174387840087,1,01-leading
54,49,54,47,47,56,53,40,80000,80400,13,14,0.14893617021276595,0.13978494623655913,-2.3327307555881758,2.3277323427842562,2.5324609788722774,1,01-leading
52,47,56,47,49,56,53,40,80040,80440,13,12,0.13043478260869565,0.13978494623655913,-2.3327307555881758,1.8089997182132298,2.0565857963403373,1,01-leading
51,50,57,46,48,58,52,38,80080,80480,14,13,0.14606741573033707,0.15555555555555556,-2.7976620403693335,2.068366030498743,2.4586735910190103,1,01-leading
41,53,51,52,51,54,41,57,81560,81960,16,16,0.16326530612244897,0.16326530612244897,1.6191851650516644,2.8464649673552826,2.9010214518740556,1,29-leading
42,54,48,51,50,54,45,56,81640,82040,11,14,0.14285714285714285,0.10891089108910891,1.3867195226610856,2.3277323427842562,2.3761019903260685,1,29-leading
42,54,47,50,52,54,43,58,81680,82080,15,16,0.16,0.1485148514851485,1.8516508074422433,2.8464649673552826,2.817034338026378,1,29-leading
42,55,44,53,53,51,43,59,81720,82120,16,17,0.16831683168316833,0.1568627450980392,2.084116449832822,3.105831279640796,3.0309520116631616,1,29-leading
49,48,54,45,47,47,51,59,82200,82600,8,10,0.09259259259259259,0.07272727272727272,2.084116449832822,1.2902670936422032,1.0832447979949156,1,29-leading
