window_start,window_center,graph_mode_0_score,graph_mode_1_score,graph_mode_2_score,graph_mode_3_score
90001,91500.5,-1.5373451912762532,0.5301795651715986,6.421882487563819,-3.4638285574794163
90301,91800.5,-2.95155875364935,0.7932679059820369,7.869044449625985,-0.4593399837234434
90601,92100.5,-2.244451972462801,1.4944006050670406,5.894325966213081,-2.0278858094427155
90901,92400.5,-3.305112144242623,2.718823878147082,4.938637936663643,-2.060076611831457
91201,92700.5,-4.0122189254291705,0.2274138625048675,0.8959409819364627,-3.9036080330346454
91501,93000.5,-3.658665534835897,2.9573306617476054,0.9864180989733363,-3.989508976878408
91801,93300.5,-1.1837918006829802,4.9694855834663745,-1.5729550710180795,-3.2205936788406264
92101,93600.5,-0.8302384100897071,5.725393408616728,-0.8383192870761341,0.7775487349713625
92401,93900.5,-2.2444519724628025,7.216477572307085,-1.59954453168779,0.07958958042948983
92701,94200.5,-3.305112144242623,1.1479162778919498,-3.164754501893449,-1.4700265556221774
93001,94500.5,-2.5980053630560755,1.700951181073389,-2.681329667010922,-2.159383503310191
